"mean.V50","mean.V100","mean.V200","lat_dist","distance","area","mean.D50","mean.D100","mean.D200","mean.correction_factor","bottom_area","wetd.D50","wetd.D100","wetd.D200"
0.538902819156647,0.755112528800964,1.06426608562469,0,200,9984.55499069393,0.831421792507172,1.07196593284607,1.55615890026093,1.00246691703796,10009.186059517,0.802677100227711,0.921875484509137,0.957394510221055
0.601044476032257,0.834437668323517,1.12393081188202,0,300,9984.55419395864,0.911309897899628,1.20041656494141,1.67284560203552,1.00325655937195,10017.0694874937,0.755803033936208,0.818517184467438,0.856457967744971
0.48913049697876,0.732846975326538,1.05838847160339,0,400,9984.54113277793,1.13413310050964,1.48276627063751,1.99921143054962,1.00512385368347,10035.7004606389,0.772579467235743,0.790121719831458,0.804846979507824
0.677404522895813,0.924463033676147,1.24067604541779,0,500,9984.5312319994,0.814954876899719,1.18899297714233,1.72709703445435,1.00450015068054,10029.463127018,0.837359066201268,0.847717247122315,0.858950859598368
0.841950654983521,1.07484042644501,1.35934364795685,0,600,9984.53068584204,0.581483364105225,0.922959268093109,1.44707477092743,1.00384950637817,10022.9662004003,0.917632381124852,0.953186788202475,0.974173592647542
0.663161218166351,0.907157182693481,1.19756996631622,0,700,9984.5291133225,0.691286027431488,1.00019443035126,1.50438332557678,1.00223851203918,10006.8796019483,0.812513979760738,0.866531107400678,0.891720580203128
0.629731059074402,0.872031152248383,1.17081093788147,0,800,9984.53458875418,0.640409588813782,0.985188484191895,1.50603079795837,1.00279521942139,10012.4435537502,0.749898480246453,0.764060554827962,0.775271715538336
0.63982754945755,0.896834850311279,1.20857727527618,0,900,9984.54962189496,0.601955652236938,0.946763873100281,1.46255934238434,1.0032684803009,10017.1839256475,0.670114565821273,0.679946030904531,0.692185725284687
0.37063592672348,0.594141960144043,0.909326791763306,0,1000,9984.57347117364,1.27894294261932,1.58678448200226,2.0928783416748,1.00399136543274,10024.4255525871,0.636507542477806,0.661970367244498,0.675494193014736
0.262083500623703,0.442683219909668,0.707579553127289,0,1100,9984.60229283571,1.62295413017273,1.9635716676712,2.48253273963928,1.00562465190887,10040.7622051815,0.641040778295217,0.650780214496124,0.660378144504384
0.223479613661766,0.378672480583191,0.613021612167358,0,1200,9984.61076885462,1.59278619289398,1.90438520908356,2.41465878486633,1.0031943321228,10016.5049317673,0.662370170179776,0.685167451189588,0.700370982094919
0.188491329550743,0.328310281038284,0.552702724933624,0,1300,9984.58683001995,1.75869703292847,2.05243134498596,2.56171107292175,1.00344479084015,10018.9816432747,0.613612073528803,0.639790173437283,0.654759829122265
0.197949275374413,0.345111846923828,0.575664520263672,0,1400,9984.55737070739,2.28948426246643,2.6121666431427,3.13225817680359,1.00589513778687,10043.4177121486,0.651703792437434,0.665971285571553,0.67666145457224
0.251203447580338,0.404489785432816,0.633562207221985,0,1500,9984.52326031029,2.19062423706055,2.53623151779175,3.07690238952637,1.00838851928711,10068.278626252,0.888249095070324,0.90034059041335,0.909545215270601
0.372302949428558,0.538665890693665,0.752810120582581,0,1600,9984.45928165317,1.47069466114044,1.76699316501617,2.27502131462097,1.00851225852966,10069.4495803375,0.785999751468462,0.82659109760694,0.851527356908218
0.271788477897644,0.423932433128357,0.621329963207245,0,1700,9984.51451353729,1.08212697505951,1.32605969905853,1.75526034832001,1.01776313781738,10161.8708208809,0.358745179148662,0.400886096719707,0.438769162617756
0.198053404688835,0.360728174448013,0.540540158748627,0,1800,9984.56048357487,0.559932053089142,0.751866638660431,1.12484276294708,1.02571952342987,10241.3586208691,0.112986556051795,0.154274747762469,0.194216630482173
0.12325780838728,0.236340999603271,0.379128724336624,0,1900,9984.57211358845,0.767995238304138,1.0124843120575,1.44434559345245,1.03594303131104,10343.4479016944,0.143591964880873,0.17160575475759,0.195200947591376
0.128941342234612,0.195352047681808,0.274495393037796,0,2000,9984.57688716054,0.77576094865799,1.09520792961121,1.5769852399826,1.02388083934784,10223.016963759,0.118996270216737,0.132267010909556,0.145590853828041
